Test MSE,Val MSE,Epoch,Model
43.26541997550665,49.854385714406796,1,MPNNModel
42.16254419947991,48.8291553581922,2,MPNNModel
40.84085668875358,47.38128756281265,3,MPNNModel
39.08370149716265,45.63242515924467,4,MPNNModel
37.03514633980271,43.52370792046807,5,MPNNModel
34.507569058918335,41.016815921264765,6,MPNNModel
32.89320159300009,39.8929106694868,7,MPNNModel
31.37986200108569,38.217938944596796,8,MPNNModel
27.949836971425054,34.81585087127833,9,MPNNModel
27.623433401841943,34.72768617664951,10,MPNNModel
24.828051460506583,32.13399700580476,11,MPNNModel
22.722618066592794,30.098541112622048,12,MPNNModel
21.075112154285684,28.762844722089334,13,MPNNModel
17.509869929826475,25.19571095009549,14,MPNNModel
17.07465459464728,24.476809509924774,15,MPNNModel
16.54994688425729,23.989415256128705,16,MPNNModel
14.88938641479842,22.308961932661447,17,MPNNModel
13.017159433738323,20.101413826128557,18,MPNNModel
13.017159433738323,20.39723780897797,19,MPNNModel
10.41603062874722,17.79990377398558,20,MPNNModel
9.67927239389793,16.518936068940416,21,MPNNModel
9.67927239389793,17.04188937828189,22,MPNNModel
9.67927239389793,16.641741157612667,23,MPNNModel
9.371452557437172,16.061662179179912,24,MPNNModel
8.82022395675936,15.484681051285541,25,MPNNModel
8.334018266417349,14.683268356691102,26,MPNNModel
8.334018266417349,15.000625110063396,27,MPNNModel
7.7652411328801225,14.490037967751778,28,MPNNModel
7.422931754942041,13.897448518581998,29,MPNNModel
7.422931754942041,14.252118301023742,30,MPNNModel
7.00414240417189,13.27634921023333,31,MPNNModel
7.00414240417189,13.278376639061747,32,MPNNModel
7.00414240417189,13.323694635610112,33,MPNNModel
6.524876934295625,13.056635872262422,34,MPNNModel
5.759334360175511,12.176696814129645,35,MPNNModel
5.759334360175511,12.482640552428787,36,MPNNModel
5.383984522924268,11.6721632726627,37,MPNNModel
5.383984522924268,12.211650936674818,38,MPNNModel
5.383984522924268,11.681377116601515,39,MPNNModel
5.383984522924268,12.342446002573952,40,MPNNModel
4.963618787676238,11.549312937340144,41,MPNNModel
4.721908556583846,11.117023298802463,42,MPNNModel
4.721908556583846,11.628379759241323,43,MPNNModel
4.721908556583846,11.334016680372601,44,MPNNModel
4.721908556583846,11.176358920973774,45,MPNNModel
4.721908556583846,11.406112369254101,46,MPNNModel
4.5399874456746305,10.998284556021916,47,MPNNModel
4.5399874456746305,11.10951444061191,48,MPNNModel
4.5399874456746305,11.242280424848243,49,MPNNModel
4.5399874456746305,11.207007821063756,50,MPNNModel
4.22614572701732,10.65369987119934,51,MPNNModel
4.2460156999094325,10.574349700427446,52,MPNNModel
4.2460156999094325,10.887726527170827,53,MPNNModel
4.2460156999094325,10.642540763406192,54,MPNNModel
4.2460156999094325,11.112722470422375,55,MPNNModel
3.957969660973025,10.403455934736055,56,MPNNModel
3.957969660973025,10.756272440131397,57,MPNNModel
3.957969660973025,10.595728001461195,58,MPNNModel
3.957969660973025,10.468311668476925,59,MPNNModel
3.957969660973025,11.399632118247169,60,MPNNModel
3.957969660973025,10.840983605085942,61,MPNNModel
3.724264930061989,10.379235785400626,62,MPNNModel
3.724264930061989,10.412751255752726,63,MPNNModel
3.724264930061989,10.692666865820595,64,MPNNModel
3.724264930061989,10.730366442909352,65,MPNNModel
3.531772380344278,10.20615890561787,66,MPNNModel
3.531772380344278,10.261362110752264,67,MPNNModel
3.531772380344278,10.744250171554699,68,MPNNModel
3.531772380344278,10.60508111495751,69,MPNNModel
3.531772380344278,10.53805045382611,70,MPNNModel
3.531772380344278,10.588220833582497,71,MPNNModel
3.531772380344278,10.574801626177855,72,MPNNModel
3.675042869254534,10.115579114010847,73,MPNNModel
3.675042869254534,10.136492204068366,74,MPNNModel
3.675042869254534,10.414673684763011,75,MPNNModel
3.675042869254534,10.2985332584657,76,MPNNModel
3.675042869254534,10.278841873948807,77,MPNNModel
3.2837168330107858,9.872110949877717,78,MPNNModel
3.2837168330107858,10.299867138913191,79,MPNNModel
3.2837168330107858,10.35425946889526,80,MPNNModel
3.2837168330107858,9.95249920387967,81,MPNNModel
3.2837168330107858,10.174245122543526,82,MPNNModel
3.2837168330107858,10.192071776725747,83,MPNNModel
3.2837168330107858,9.96044165557008,84,MPNNModel
3.2837168330107858,10.006487172272994,85,MPNNModel
3.1023146129269312,9.594786416829034,86,MPNNModel
3.1023146129269312,9.850491096106651,87,MPNNModel
3.1023146129269312,9.635464060387019,88,MPNNModel
3.1023146129269312,9.76599905001163,89,MPNNModel
3.0537759440220755,9.565599483832099,90,MPNNModel
3.0537759440220755,9.845728264480341,91,MPNNModel
3.0537759440220755,9.770881159901045,92,MPNNModel
3.0537759440220755,9.582666481702285,93,MPNNModel
3.0809816580902654,9.549274836349856,94,MPNNModel
3.0809816580902654,9.655287787677468,95,MPNNModel
3.0809816580902654,9.711350848382786,96,MPNNModel
3.0571670432031555,9.540536814278553,97,MPNNModel
3.0571670432031555,9.900121631824637,98,MPNNModel
3.0571670432031555,9.768612919571085,99,MPNNModel
3.0571670432031555,9.655769189965184,100,MPNNModel
3.0571670432031555,9.723746876362549,101,MPNNModel
3.0571670432031555,9.941410734200547,102,MPNNModel
3.0571670432031555,9.73485259586728,103,MPNNModel
3.0571670432031555,9.682723998103791,104,MPNNModel
