Test MSE,Val MSE,Epoch,Model
46.01491837378559,55.36780856361499,1,MPNNModel
46.01491837378559,83.88065107855066,2,MPNNModel
39.56199731981629,45.9115577042965,3,MPNNModel
39.56199731981629,61.041258588476374,4,MPNNModel
34.74635543750373,44.99264620539078,5,MPNNModel
31.688548265692155,38.60918812765565,6,MPNNModel
31.688548265692155,38.88408246679499,7,MPNNModel
31.688548265692155,41.77659693748305,8,MPNNModel
24.773319874702462,38.462054025471616,9,MPNNModel
23.092225767935357,35.08011226231015,10,MPNNModel
20.67532016349727,27.33731655904389,11,MPNNModel
19.689961605563887,26.655954726981566,12,MPNNModel
16.722771499764953,23.793433620706704,13,MPNNModel
16.722771499764953,24.361796365294644,14,MPNNModel
16.722771499764953,28.19318153727135,15,MPNNModel
11.459646645794626,22.867051995478807,16,MPNNModel
10.69774720957992,20.41774530511928,17,MPNNModel
9.320667408940444,17.601013897240104,18,MPNNModel
8.782844361284287,17.145302959210387,19,MPNNModel
8.782844361284287,24.35025331944141,20,MPNNModel
8.782844361284287,24.337205097783382,21,MPNNModel
8.782844361284287,33.40606401051711,22,MPNNModel
8.782844361284287,36.78651004449151,23,MPNNModel
8.782844361284287,39.40197760527711,24,MPNNModel
8.782844361284287,25.717909457023715,25,MPNNModel
8.782844361284287,37.94594695368061,26,MPNNModel
8.782844361284287,45.8409671875412,27,MPNNModel
8.782844361284287,27.555793725421136,28,MPNNModel
8.782844361284287,45.57457145315702,29,MPNNModel
