Test MSE,Val MSE,Epoch,Model
47.919127485244296,54.48851120598406,1,MPNNModel
46.688365830619105,53.11668574039823,2,MPNNModel
45.60755131966519,52.52129532493069,3,MPNNModel
44.62235205357943,51.44171731152438,4,MPNNModel
43.07420038698737,49.93391175670127,5,MPNNModel
41.81718049873709,48.51442984100018,6,MPNNModel
41.015177642035276,47.631246392039465,7,MPNNModel
39.55553085778937,46.684306278063225,8,MPNNModel
38.38412219086714,45.276515390511996,9,MPNNModel
37.13647936044017,44.04369528613187,10,MPNNModel
35.59946550225346,42.520652837210704,11,MPNNModel
34.605730320913175,41.57328744886466,12,MPNNModel
32.423668774857106,39.38201156807498,13,MPNNModel
31.851993098072246,38.7593384671924,14,MPNNModel
30.38187103125746,37.26262162299602,15,MPNNModel
28.880890621269103,35.97649969912081,16,MPNNModel
27.241406634748834,34.200918258328564,17,MPNNModel
25.685925094764805,32.3825232157252,18,MPNNModel
24.797699062052292,31.611888565460763,19,MPNNModel
23.337735442969496,30.221975828665546,20,MPNNModel
21.893725230336305,28.881988937392645,21,MPNNModel
20.53963128702916,27.357513692592814,22,MPNNModel
19.721105508157606,26.55030980197535,23,MPNNModel
18.456426378193648,25.343127715093306,24,MPNNModel
17.986688418966764,24.780183885918287,25,MPNNModel
17.23104424098615,23.988374230027084,26,MPNNModel
15.924887962304874,22.64899769031668,27,MPNNModel
15.76494403828181,22.601110636785613,28,MPNNModel
14.03706112108349,20.889744286826858,29,MPNNModel
14.03706112108349,21.653523782639976,30,MPNNModel
14.03706112108349,21.049352868428684,31,MPNNModel
12.04338449735013,18.73750827535484,32,MPNNModel
12.04338449735013,18.81135120594168,33,MPNNModel
11.973247043496672,18.719303421712084,34,MPNNModel
11.207491928435784,17.937509203830817,35,MPNNModel
10.4890082285534,17.08517298611059,36,MPNNModel
10.15909784092944,16.654922831138972,37,MPNNModel
9.647646731838456,16.053417341918358,38,MPNNModel
9.647646731838456,16.15972920990726,39,MPNNModel
9.253787742986379,15.919499617073551,40,MPNNModel
8.492672961215918,15.085780902446869,41,MPNNModel
8.492672961215918,15.172523579464125,42,MPNNModel
8.357024527097044,14.9040970760923,43,MPNNModel
7.368791042790599,13.885274962496045,44,MPNNModel
7.368791042790599,14.193406107800445,45,MPNNModel
7.368791042790599,14.081695747927277,46,MPNNModel
6.9959636240087475,13.477994942734073,47,MPNNModel
6.9959636240087475,13.486110654148554,48,MPNNModel
6.4865002636695435,12.778685346288874,49,MPNNModel
6.4865002636695435,13.176202360206538,50,MPNNModel
6.4865002636695435,13.073118472858013,51,MPNNModel
5.979522446392828,12.165510072772506,52,MPNNModel
5.979522446392828,12.224650891560598,53,MPNNModel
5.979522446392828,12.46043455589243,54,MPNNModel
5.6956007009249365,11.847002093794261,55,MPNNModel
5.6956007009249365,12.073355451269343,56,MPNNModel
5.6956007009249365,12.229339261179145,57,MPNNModel
5.6956007009249365,11.869311613195082,58,MPNNModel
5.643651825650715,11.703270547070407,59,MPNNModel
5.141751953387328,11.207031007213097,60,MPNNModel
5.1982914069320545,11.204948671758462,61,MPNNModel
5.207100690606672,11.100505751607043,62,MPNNModel
4.947041073410195,10.847178246728939,63,MPNNModel
4.947041073410195,10.90602113287842,64,MPNNModel
4.947041073410195,11.183024848783488,65,MPNNModel
4.947041073410195,10.960912783557447,66,MPNNModel
4.8306255377010725,10.629949108039172,67,MPNNModel
4.8306255377010725,11.36343177052335,68,MPNNModel
4.8306255377010725,10.817552755975678,69,MPNNModel
4.6895002530889505,10.52290914051788,70,MPNNModel
4.6895002530889505,10.89368845572697,71,MPNNModel
4.6895002530889505,10.810843851205354,72,MPNNModel
4.6576617312863995,10.480358083314814,73,MPNNModel
4.6576617312863995,10.673785552684228,74,MPNNModel
4.53454303468196,10.381881257722094,75,MPNNModel
4.549968468084034,10.341643856714409,76,MPNNModel
4.549968468084034,10.840045472809985,77,MPNNModel
4.549968468084034,10.373585795712447,78,MPNNModel
4.549968468084034,10.548045402092782,79,MPNNModel
4.165508587244247,10.000413506562133,80,MPNNModel
4.165508587244247,10.03423694106629,81,MPNNModel
4.0031628667909755,9.984856737039358,82,MPNNModel
4.236507301002655,9.957258682471691,83,MPNNModel
3.9307083596245036,9.618673473567833,84,MPNNModel
3.9307083596245036,9.876380905695799,85,MPNNModel
3.8638353748558356,9.472405186269643,86,MPNNModel
3.8638353748558356,9.82219045670306,87,MPNNModel
3.6493226154258167,9.465008056037336,88,MPNNModel
3.6493226154258167,9.732939540822573,89,MPNNModel
3.6493226154258167,9.874999896999496,90,MPNNModel
3.6493226154258167,9.581790655535235,91,MPNNModel
