Test MSE,Val MSE,Epoch,Model
60.00518000182814,68.95488772120977,1,MPNNModel
59.21625061909585,67.94620430779894,2,MPNNModel
54.851002807034234,62.69873485362863,3,MPNNModel
54.851002807034234,63.9059202806699,4,MPNNModel
51.74220440563067,59.00564307394,5,MPNNModel
49.853832693018,56.83908560742753,6,MPNNModel
46.15346995647908,56.328226293639254,7,MPNNModel
43.54065401938948,50.468822836071226,8,MPNNModel
43.54065401938948,53.23129834549406,9,MPNNModel
43.54065401938948,54.070856960668166,10,MPNNModel
38.07270313106271,46.519871622525166,11,MPNNModel
35.29874983444141,44.7031520744184,12,MPNNModel
34.214610947806605,42.49248367059426,13,MPNNModel
31.765884064216213,41.310415446355925,14,MPNNModel
29.82494324371717,39.78571401244764,15,MPNNModel
27.60411288927255,36.989534000996336,16,MPNNModel
25.077756573841928,33.19644426954632,17,MPNNModel
24.42180918463094,32.73698403221432,18,MPNNModel
24.42180918463094,32.94668089113447,19,MPNNModel
22.409667123468466,32.338005485277165,20,MPNNModel
19.829976734937432,28.9901123046875,21,MPNNModel
18.331480184735405,27.704865796816613,22,MPNNModel
16.60981559571245,25.095466988985656,23,MPNNModel
16.60981559571245,28.34786233929567,24,MPNNModel
14.591544325281124,22.82776061364287,25,MPNNModel
13.573977728172382,21.721897283423488,26,MPNNModel
12.30819173118788,20.504063178626183,27,MPNNModel
12.30819173118788,20.561491948774258,28,MPNNModel
12.30819173118788,20.606570516970717,29,MPNNModel
12.30819173118788,21.335363286900314,30,MPNNModel
9.880416709805173,17.585077835715726,31,MPNNModel
8.818098226727592,16.43085846859556,32,MPNNModel
8.818098226727592,18.088586915769366,33,MPNNModel
9.069534848276046,16.407159200169886,34,MPNNModel
9.069534848276046,17.56942036848519,35,MPNNModel
8.465127655291626,16.051443903747384,36,MPNNModel
8.488352260935727,15.769631910921868,37,MPNNModel
7.554985942676621,14.95494266462188,38,MPNNModel
7.139979532819309,14.242342059614574,39,MPNNModel
7.139979532819309,15.820853672009195,40,MPNNModel
6.40510885535589,14.073551189014283,41,MPNNModel
6.584344086013983,13.475449859118852,42,MPNNModel
5.738055738359832,12.571282750040494,43,MPNNModel
5.738055738359832,13.172617206922952,44,MPNNModel
5.745348616110903,12.374533186998065,45,MPNNModel
5.745348616110903,12.417582376713693,46,MPNNModel
5.591263757394173,12.181509148534262,47,MPNNModel
5.091418782756117,11.569135711875923,48,MPNNModel
5.091418782756117,12.590075832208765,49,MPNNModel
5.1282541371575965,11.523621230828958,50,MPNNModel
4.944961773745765,11.251469180806968,51,MPNNModel
4.944961773745765,11.744394006241713,52,MPNNModel
4.944961773745765,11.37594000467799,53,MPNNModel
4.944961773745765,11.372611330008437,54,MPNNModel
4.630845194673584,10.767035010695572,55,MPNNModel
4.630845194673584,11.914209809114755,56,MPNNModel
4.311974391554693,10.482206379551092,57,MPNNModel
4.311974391554693,10.579555610796525,58,MPNNModel
4.311974391554693,10.92002156845284,59,MPNNModel
4.311974391554693,10.63716262331809,60,MPNNModel
4.103599608456849,10.120549212081453,61,MPNNModel
4.103599608456849,10.310818980262043,62,MPNNModel
4.103599608456849,11.196356557259334,63,MPNNModel
4.103599608456849,10.24986130982034,64,MPNNModel
4.103599608456849,10.763879487231705,65,MPNNModel
4.103599608456849,10.98629291354173,66,MPNNModel
3.926674539516853,9.937182460479589,67,MPNNModel
3.926674539516853,10.047448836044268,68,MPNNModel
3.926674539516853,10.018658581901999,69,MPNNModel
3.926674539516853,10.315694251653658,70,MPNNModel
3.926674539516853,10.172737485762388,71,MPNNModel
3.926674539516853,10.152288199620628,72,MPNNModel
3.926674539516853,10.059485178904225,73,MPNNModel
3.926674539516853,10.53686124310544,74,MPNNModel
3.926674539516853,10.04960063982148,75,MPNNModel
3.593511337309421,9.721225545399443,76,MPNNModel
3.593511337309421,9.786170510684743,77,MPNNModel
3.593511337309421,10.127157078874491,78,MPNNModel
3.5960553368729644,9.695105391735051,79,MPNNModel
3.5960553368729644,9.698637073042308,80,MPNNModel
3.5960553368729644,10.219143208105516,81,MPNNModel
3.539032414171279,9.680902164720408,82,MPNNModel
3.539032414171279,10.19025698508223,83,MPNNModel
3.381136178742621,9.466476808288633,84,MPNNModel
3.3415813901476783,9.445551869494476,85,MPNNModel
3.3415813901476783,9.797154832139194,86,MPNNModel
3.3415813901476783,9.493545454976184,87,MPNNModel
3.2325766981501975,9.380916790424225,88,MPNNModel
3.2325766981501975,9.597449447057976,89,MPNNModel
3.2325766981501975,9.70348823128004,90,MPNNModel
3.2325766981501975,9.420528529580096,91,MPNNModel
3.2325766981501975,9.697942443156082,92,MPNNModel
3.2325766981501975,9.837615094971174,93,MPNNModel
3.2325766981501975,9.486267511042243,94,MPNNModel
3.2325766981501975,9.481774864454279,95,MPNNModel
3.134319722595506,9.142360685416564,96,MPNNModel
3.134319722595506,9.635249523210664,97,MPNNModel
3.134319722595506,9.345632435385724,98,MPNNModel
3.134319722595506,9.66038084995781,99,MPNNModel
3.134319722595506,9.612781412461224,100,MPNNModel
3.134319722595506,9.373579354502311,101,MPNNModel
3.134319722595506,9.192799600363927,102,MPNNModel
3.134319722595506,9.493433182586699,103,MPNNModel
3.134319722595506,9.277795420088442,104,MPNNModel
3.134319722595506,9.357170721144202,105,MPNNModel
3.134319722595506,9.188982519372335,106,MPNNModel
