Test MSE,Val MSE,Epoch,Model
46.00856156517692,53.19941480410363,1,MPNNModel
44.21116144131111,50.804372259598,2,MPNNModel
42.443654786322156,48.628012853050414,3,MPNNModel
40.23135139880686,46.734015175093795,4,MPNNModel
38.775873951151354,45.81403926897187,5,MPNNModel
36.84057996106808,43.987573283387704,6,MPNNModel
35.34080626333796,42.64797376229885,7,MPNNModel
32.89277388054411,39.728768358809965,8,MPNNModel
31.000528096924995,37.644669506106105,9,MPNNModel
29.20064080501582,36.37466925066485,10,MPNNModel
27.24245014937582,33.82587264381931,11,MPNNModel
25.04165506590631,31.34893934200217,12,MPNNModel
21.89182276393304,28.816033844317857,13,MPNNModel
21.034815484951423,27.71823258432151,14,MPNNModel
19.75337736608875,26.509372015928232,15,MPNNModel
16.82186671041144,24.09536551877411,16,MPNNModel
16.342970475540234,23.542365314185677,17,MPNNModel
15.531522399261096,22.82974497722453,18,MPNNModel
13.63420383340422,21.227739516196625,19,MPNNModel
12.90785449008887,20.015757179076324,20,MPNNModel
11.406076425809232,18.316172019494992,21,MPNNModel
11.406076425809232,18.531346305471953,22,MPNNModel
10.832130818335123,17.547004074346823,23,MPNNModel
10.565105099391117,17.38013986497399,24,MPNNModel
9.17184145106741,15.983523097539477,25,MPNNModel
8.461441477253649,15.07269976844898,26,MPNNModel
8.461441477253649,15.664840433383747,27,MPNNModel
8.069276578332998,14.95865452324068,28,MPNNModel
6.86318457821151,14.105586685577952,29,MPNNModel
6.86318457821151,14.87282482798327,30,MPNNModel
6.367508878225128,14.0123153215664,31,MPNNModel
6.932759256736369,13.430484378119443,32,MPNNModel
5.943065191522141,13.337378565347757,33,MPNNModel
6.084783934818184,12.942908983221395,34,MPNNModel
5.9811136196540895,12.49676412878524,35,MPNNModel
5.9811136196540895,13.95695122596498,36,MPNNModel
5.9811136196540895,13.122565766999438,37,MPNNModel
5.55845156052962,12.077645264113306,38,MPNNModel
5.55845156052962,13.072676530799388,39,MPNNModel
5.55845156052962,12.835811258167057,40,MPNNModel
5.55845156052962,12.48958780036713,41,MPNNModel
5.55845156052962,12.324358098647174,42,MPNNModel
5.55845156052962,12.164033017944806,43,MPNNModel
4.725897451071024,11.904604158613008,44,MPNNModel
4.665486999774047,11.53198809793853,45,MPNNModel
4.665486999774047,11.692854554811808,46,MPNNModel
4.665486999774047,11.808964820354172,47,MPNNModel
4.665486999774047,12.717533727735999,48,MPNNModel
4.665486999774047,12.339099600781815,49,MPNNModel
4.59894629535839,11.38347053895691,50,MPNNModel
4.59894629535839,12.933858104474059,51,MPNNModel
3.9800962185791366,10.904693723069782,52,MPNNModel
3.9800962185791366,11.850807732533351,53,MPNNModel
4.391873900733226,10.648209545168605,54,MPNNModel
4.391873900733226,10.958940518856508,55,MPNNModel
4.391873900733226,11.005372445631625,56,MPNNModel
4.391873900733226,11.010292936084126,57,MPNNModel
4.391873900733226,10.715854260362793,58,MPNNModel
4.009872856431613,10.445061342465614,59,MPNNModel
4.009872856431613,11.615055073192748,60,MPNNModel
4.009872856431613,11.30819753280831,61,MPNNModel
4.009872856431613,10.897227718607095,62,MPNNModel
4.009872856431613,11.100575104054053,63,MPNNModel
4.009872856431613,10.739608573361785,64,MPNNModel
4.009872856431613,10.510936128253991,65,MPNNModel
3.862936535446327,10.435014682427667,66,MPNNModel
3.862936535446327,10.627904014624189,67,MPNNModel
3.862936535446327,10.63248414542659,68,MPNNModel
3.862936535446327,11.294146890005702,69,MPNNModel
4.093900070263299,10.206233078856362,70,MPNNModel
4.093900070263299,11.190612428788393,71,MPNNModel
3.8839714957513234,10.011980814552123,72,MPNNModel
3.8839714957513234,10.043243969188017,73,MPNNModel
3.6251482394272188,9.416767088173671,74,MPNNModel
3.6251482394272188,9.916114227751066,75,MPNNModel
3.6251482394272188,11.30058648892056,76,MPNNModel
3.6251482394272188,10.364807614480059,77,MPNNModel
3.6251482394272188,9.838191664207407,78,MPNNModel
3.6251482394272188,9.554346950902543,79,MPNNModel
3.6935415805353933,9.245505525153076,80,MPNNModel
3.6935415805353933,9.587258282829733,81,MPNNModel
3.6935415805353933,9.920330433859315,82,MPNNModel
3.353107900537529,9.220093979095195,83,MPNNModel
3.353107900537529,9.77225464588191,84,MPNNModel
3.353107900537529,9.598710151164719,85,MPNNModel
3.353107900537529,9.645525438461377,86,MPNNModel
3.353107900537529,9.677979243985712,87,MPNNModel
3.353107900537529,9.703445810706084,88,MPNNModel
3.353107900537529,9.479672125703228,89,MPNNModel
3.353107900537529,9.708052867863653,90,MPNNModel
3.353107900537529,9.327967534299757,91,MPNNModel
3.353107900537529,9.500518982757598,92,MPNNModel
3.353107900537529,9.69326063430183,93,MPNNModel
