Test MSE,Val MSE,Epoch,Model
45.70398596296338,52.42903768452982,1,MPNNModel
44.07413623303374,51.73420987547651,2,MPNNModel
42.18718873236218,48.821374582347666,3,MPNNModel
40.8114753438955,47.94340004548502,4,MPNNModel
39.07136382619426,47.32442171985181,5,MPNNModel
37.2943593255656,44.408703884025435,6,MPNNModel
36.12930577668898,43.400003755104116,7,MPNNModel
34.294817089237476,41.19771035175084,8,MPNNModel
33.27969762588982,40.14407854806721,9,MPNNModel
31.385360528313782,39.07929667488473,10,MPNNModel
28.948223737044458,36.56603535989671,11,MPNNModel
26.875948318437725,34.312244205603605,12,MPNNModel
25.337025697957706,32.6242704032817,13,MPNNModel
23.54023758706983,30.47919363317977,14,MPNNModel
23.54023758706983,30.664257818385742,15,MPNNModel
21.24561887666398,28.64161055297263,16,MPNNModel
17.805313416401773,25.917869486942127,17,MPNNModel
17.17779538100861,25.296419870198175,18,MPNNModel
15.147324788877821,22.560475068933822,19,MPNNModel
14.46577399690149,22.23003320500844,20,MPNNModel
13.006650121300815,20.56733003209849,21,MPNNModel
12.411222346760368,20.269837132070425,22,MPNNModel
11.606762781298036,19.51717696746267,23,MPNNModel
12.036622514697406,19.437661239933025,24,MPNNModel
10.309301294365039,17.873555417920723,25,MPNNModel
9.214435471732386,16.448562062924715,26,MPNNModel
9.054870467017464,16.13885280274379,27,MPNNModel
9.054870467017464,17.02866969756933,28,MPNNModel
8.85439408383374,15.992250036020748,29,MPNNModel
8.35047212325627,15.056048842957072,30,MPNNModel
7.8240239381107015,14.707422026557886,31,MPNNModel
7.565210606557706,14.277010013650216,32,MPNNModel
7.565210606557706,14.919975788407063,33,MPNNModel
6.677893601265427,12.866828874313958,34,MPNNModel
6.677893601265427,13.854124402126214,35,MPNNModel
6.677893601265427,12.911056812841844,36,MPNNModel
6.191581164982166,12.735760548075692,37,MPNNModel
6.2819180566009845,12.620208659305407,38,MPNNModel
5.994768785769983,12.129020330416202,39,MPNNModel
5.994768785769983,12.243764871801451,40,MPNNModel
5.749505594102336,12.065683598458595,41,MPNNModel
5.749505594102336,12.268920640936239,42,MPNNModel
5.702770404396676,11.849765332478567,43,MPNNModel
5.114356391637123,11.356603675776071,44,MPNNModel
5.114356391637123,11.66440134591054,45,MPNNModel
5.17736737343279,11.234917371229358,46,MPNNModel
5.17736737343279,11.254720064345298,47,MPNNModel
5.17736737343279,11.652678001352308,48,MPNNModel
5.17736737343279,11.469051339012447,49,MPNNModel
4.776231949741542,10.856920466703528,50,MPNNModel
4.776231949741542,10.919815744015612,51,MPNNModel
4.776231949741542,11.044564203907921,52,MPNNModel
4.287370456779356,10.720921438248432,53,MPNNModel
4.287370456779356,11.055054211225666,54,MPNNModel
4.287370456779356,10.823111752075077,55,MPNNModel
4.287370456779356,11.08354786989659,56,MPNNModel
4.139507584266699,10.377959605468044,57,MPNNModel
4.139507584266699,10.581402705973346,58,MPNNModel
4.139507584266699,11.679489794209701,59,MPNNModel
4.139507584266699,10.681386519076165,60,MPNNModel
4.139507584266699,10.381253550574543,61,MPNNModel
4.139507584266699,10.599419408961914,62,MPNNModel
4.139507584266699,10.971250219538218,63,MPNNModel
3.859673555623722,9.870715896326873,64,MPNNModel
3.859673555623722,10.59498702686571,65,MPNNModel
3.694165316329417,9.691401408976276,66,MPNNModel
3.694165316329417,9.78206546419267,67,MPNNModel
3.694165316329417,9.961469821322964,68,MPNNModel
3.694165316329417,9.839878299312169,69,MPNNModel
3.694165316329417,9.854276456621367,70,MPNNModel
3.694165316329417,9.791336648144625,71,MPNNModel
3.694165316329417,9.833262369051043,72,MPNNModel
3.539871677628219,9.538269716150621,73,MPNNModel
3.539871677628219,10.197485321398066,74,MPNNModel
3.539871677628219,10.173443476972148,75,MPNNModel
3.539871677628219,9.714256904624122,76,MPNNModel
3.539871677628219,9.58767020391981,77,MPNNModel
3.505308105701931,9.493357335590005,78,MPNNModel
3.505308105701931,9.533168117703445,79,MPNNModel
3.505308105701931,9.78372553252438,80,MPNNModel
3.505308105701931,9.871194712566203,81,MPNNModel
3.505308105701931,9.951638939985314,82,MPNNModel
3.5560456597474834,9.392962933046494,83,MPNNModel
3.5560456597474834,9.740316584117158,84,MPNNModel
3.363446227003533,9.117023563660904,85,MPNNModel
3.363446227003533,9.628476066552569,86,MPNNModel
3.363446227003533,9.954344746691742,87,MPNNModel
3.363446227003533,9.417687970624021,88,MPNNModel
3.363446227003533,9.994545071196303,89,MPNNModel
3.363446227003533,9.392005372300327,90,MPNNModel
3.363446227003533,9.541963682110307,91,MPNNModel
3.363446227003533,9.522300330284361,92,MPNNModel
3.363446227003533,10.064614246298515,93,MPNNModel
3.363446227003533,9.523694968154599,94,MPNNModel
3.363446227003533,9.62659287245777,95,MPNNModel
