Test MSE,Val MSE,Epoch,Model
47.231267511901564,54.41882912793063,1,MPNNModel
44.954858993049335,51.70890750719473,2,MPNNModel
42.878305371420204,50.99612097156197,3,MPNNModel
40.71304912986136,47.03978915384673,4,MPNNModel
38.580641461420655,44.85355788463567,5,MPNNModel
36.3448312608196,42.66226675977128,6,MPNNModel
33.50197177948902,39.62755812053625,7,MPNNModel
32.17086824054591,38.36282204432106,8,MPNNModel
30.300196256883506,35.96948683618235,9,MPNNModel
27.219638594925232,33.38463658008189,10,MPNNModel
24.502280555003694,30.533624397064475,11,MPNNModel
22.2615620814399,28.34559194331229,12,MPNNModel
20.301225503741158,26.557879279641543,13,MPNNModel
17.598101786237276,23.939410365076167,14,MPNNModel
16.178471387628157,22.652039427651502,15,MPNNModel
14.996669547036362,21.65375154618472,16,MPNNModel
14.794280146004022,21.462005629948735,17,MPNNModel
13.3468643960889,20.25215427762862,18,MPNNModel
11.731571040841205,18.569486023949796,19,MPNNModel
10.790965345322574,17.77306715432795,20,MPNNModel
10.378706085875473,17.298797960566464,21,MPNNModel
9.291543714638085,16.3595795442881,22,MPNNModel
7.965034958512416,14.699470490590816,23,MPNNModel
7.862567212998354,14.657391738523742,24,MPNNModel
7.862567212998354,15.014879276345528,25,MPNNModel
7.577632499629242,14.143845413781868,26,MPNNModel
6.664324533631945,13.253700594777886,27,MPNNModel
6.664324533631945,13.642553691808835,28,MPNNModel
6.086312917947997,12.334784758815195,29,MPNNModel
6.086312917947997,12.561918952081104,30,MPNNModel
6.086312917947997,12.900974284717408,31,MPNNModel
6.086312917947997,12.784848668421246,32,MPNNModel
5.168823575563622,11.263761143330322,33,MPNNModel
5.168823575563622,11.567653461040619,34,MPNNModel
5.168823575563622,12.527501524701758,35,MPNNModel
4.5856695348235,10.67580517186723,36,MPNNModel
4.505461325731979,10.445961377429871,37,MPNNModel
4.505461325731979,11.413447778273227,38,MPNNModel
4.505461325731979,10.516999585879113,39,MPNNModel
4.505461325731979,10.579130638071058,40,MPNNModel
4.505461325731979,10.54107178602522,41,MPNNModel
3.8137228937522503,9.726689587908517,42,MPNNModel
3.8137228937522503,9.78232389429841,43,MPNNModel
3.8137228937522503,10.807547320050467,44,MPNNModel
3.8137228937522503,9.903749887140876,45,MPNNModel
3.8137228937522503,10.10678773767808,46,MPNNModel
3.8137228937522503,10.415917196981932,47,MPNNModel
3.6670253192570055,9.645051214940983,48,MPNNModel
3.571152630599203,9.57764253092134,49,MPNNModel
3.571152630599203,9.823679332677976,50,MPNNModel
3.571152630599203,9.683113752933455,51,MPNNModel
3.4622831572320423,9.517410763894121,52,MPNNModel
3.4622831572320423,9.654278614481942,53,MPNNModel
3.4622831572320423,9.676641738288312,54,MPNNModel
3.4622831572320423,9.712324916799135,55,MPNNModel
3.1261469331830596,9.242406239964808,56,MPNNModel
3.1261469331830596,9.584430747919626,57,MPNNModel
2.9460036652135986,8.937867954588903,58,MPNNModel
2.9460036652135986,9.277453662574349,59,MPNNModel
2.9460036652135986,9.908975878929793,60,MPNNModel
2.9460036652135986,9.210083265313761,61,MPNNModel
2.9460036652135986,9.4066463532995,62,MPNNModel
2.9460036652135986,9.448578500701698,63,MPNNModel
2.9460036652135986,9.470782945792953,64,MPNNModel
2.9460036652135986,9.50773699695142,65,MPNNModel
2.9460036652135986,9.152434476891042,66,MPNNModel
2.9460036652135986,9.633814106337015,67,MPNNModel
2.9460036652135986,9.728229235775101,68,MPNNModel
