Test MSE,Val MSE,Epoch,Model
38.20264488008895,47.937985691523025,1,MPNNModel
38.20264488008895,48.41812984278945,2,MPNNModel
38.20264488008895,49.12378106259794,3,MPNNModel
38.20264488008895,49.29912294187334,4,MPNNModel
38.20264488008895,48.11606323477617,5,MPNNModel
38.20264488008895,48.317800670833456,6,MPNNModel
38.20264488008895,55.69125180810029,7,MPNNModel
38.20264488008895,54.969815908080705,8,MPNNModel
38.20264488008895,66.98561818666376,9,MPNNModel
38.20264488008895,49.45938384038618,10,MPNNModel
38.20264488008895,61.62394268510427,11,MPNNModel
