Test MSE,Val MSE,Epoch,Model
40.69121737329871,47.726419682442966,1,MPNNModel
38.60263046949618,45.69090195952869,2,MPNNModel
37.08937750436515,43.74790723574426,3,MPNNModel
35.99134868924233,42.74671831563216,4,MPNNModel
33.965096926393116,40.587892537866516,5,MPNNModel
32.326424235259225,38.30950618732861,6,MPNNModel
29.964953461713527,36.23375187637491,7,MPNNModel
29.232450789457975,35.18290099803369,8,MPNNModel
26.594239111957712,32.63993907549572,9,MPNNModel
24.597995149599676,31.105838904385397,10,MPNNModel
23.36979733588247,29.837674897799957,11,MPNNModel
20.361357695279853,26.959086463214575,12,MPNNModel
18.983796331921187,25.561340552746618,13,MPNNModel
16.11587694927751,23.937572019424366,14,MPNNModel
15.383512742881447,21.455333919396395,15,MPNNModel
15.383512742881447,21.979691213903916,16,MPNNModel
12.5686412472438,19.491115382460297,17,MPNNModel
11.797289661600574,19.11550194823983,18,MPNNModel
11.737560144695875,17.589756950003203,19,MPNNModel
10.759031643726308,17.466064085266055,20,MPNNModel
10.181972864364143,16.871071325318677,21,MPNNModel
8.353715949436541,14.044532018089479,22,MPNNModel
8.353715949436541,14.381773990053565,23,MPNNModel
8.353715949436541,14.894815557143268,24,MPNNModel
8.353715949436541,14.645232278792584,25,MPNNModel
7.6128815374948235,13.214369373818142,26,MPNNModel
7.028245403067544,13.046660703771254,27,MPNNModel
6.8205038979720705,12.978128850747442,28,MPNNModel
6.516518852430633,12.221575016915626,29,MPNNModel
6.442347150363576,12.11123011634113,30,MPNNModel
6.442347150363576,12.146357139947904,31,MPNNModel
6.442347150363576,12.693392688306112,32,MPNNModel
6.442347150363576,12.202951245505647,33,MPNNModel
5.506438447502304,11.240356287133153,34,MPNNModel
5.506438447502304,11.685105026745406,35,MPNNModel
5.506438447502304,11.831035036475127,36,MPNNModel
5.506438447502304,11.722432963298624,37,MPNNModel
5.506438447502304,11.439480879957443,38,MPNNModel
5.506438447502304,11.888757976064802,39,MPNNModel
5.506438447502304,11.3691717090809,40,MPNNModel
5.599380977743563,11.16666967636594,41,MPNNModel
5.599380977743563,11.946524179545065,42,MPNNModel
5.031663860951363,10.509836165631404,43,MPNNModel
4.614245636073771,10.409094704726392,44,MPNNModel
4.614245636073771,10.849269567138318,45,MPNNModel
4.795812744351945,10.074472879834667,46,MPNNModel
4.795812744351945,10.167431109436682,47,MPNNModel
4.795812744351945,10.840673190993305,48,MPNNModel
4.6151561226976865,10.046746041528744,49,MPNNModel
4.6151561226976865,10.139089450082071,50,MPNNModel
4.6151561226976865,10.32229875437664,51,MPNNModel
4.513181900454342,9.957223612639115,52,MPNNModel
4.513181900454342,10.072517488823562,53,MPNNModel
4.513181900454342,10.537507192378104,54,MPNNModel
4.513181900454342,10.376861954838928,55,MPNNModel
4.513181900454342,10.775857986111765,56,MPNNModel
4.513181900454342,10.01842997596027,57,MPNNModel
4.513181900454342,10.095414114780114,58,MPNNModel
4.513181900454342,10.338678501611046,59,MPNNModel
4.328406271073743,9.851262021777485,60,MPNNModel
4.328406271073743,9.968335291458763,61,MPNNModel
4.2321015788809735,9.768196161135872,62,MPNNModel
4.2321015788809735,10.07369820200259,63,MPNNModel
4.2321015788809735,10.374721170276432,64,MPNNModel
4.2321015788809735,9.857700243060592,65,MPNNModel
4.2321015788809735,10.995518159268562,66,MPNNModel
4.400969324959042,9.682644239846857,67,MPNNModel
4.400969324959042,9.79175371558135,68,MPNNModel
4.400969324959042,10.046511152556226,69,MPNNModel
4.400969324959042,10.264233477895033,70,MPNNModel
4.400969324959042,10.392537197013715,71,MPNNModel
4.400969324959042,9.848350280276145,72,MPNNModel
4.400969324959042,10.008890874820366,73,MPNNModel
4.400969324959042,9.989588136958064,74,MPNNModel
4.400969324959042,10.90850626652128,75,MPNNModel
4.4089137052738225,9.632877912677703,76,MPNNModel
4.4089137052738225,10.577224385657903,77,MPNNModel
4.4089137052738225,10.05968298033785,78,MPNNModel
4.4089137052738225,10.606543243908492,79,MPNNModel
4.4089137052738225,9.69153265369088,80,MPNNModel
4.4089137052738225,10.141268552671633,81,MPNNModel
4.4089137052738225,9.764589035637469,82,MPNNModel
4.4089137052738225,9.92534540060516,83,MPNNModel
4.4089137052738225,10.075270593913565,84,MPNNModel
4.4089137052738225,9.76789506123174,85,MPNNModel
4.4089137052738225,9.851047363207678,86,MPNNModel
