Test MSE,Val MSE,Epoch,Model
45.051978809899566,69.27246770610459,1,MPNNModel
40.77570250473824,65.47713144535959,2,MPNNModel
38.01610220514715,59.27105218488202,3,MPNNModel
38.01610220514715,70.91911299732175,4,MPNNModel
31.86460461110987,45.38661851579451,5,MPNNModel
28.851113655505685,39.16626365021546,6,MPNNModel
26.651418254163683,36.09063803103529,7,MPNNModel
23.5594961900538,31.223239586001537,8,MPNNModel
23.5594961900538,32.23365785162842,9,MPNNModel
17.173536532018566,27.035177438675266,10,MPNNModel
14.906427465400586,26.004298799638004,11,MPNNModel
14.906427465400586,28.77059779079809,12,MPNNModel
14.906427465400586,26.067170955176064,13,MPNNModel
9.86925730299927,18.999630198759192,14,MPNNModel
9.86925730299927,22.46487773280939,15,MPNNModel
7.366913410175838,15.151883735031378,16,MPNNModel
7.366913410175838,26.500119697622303,17,MPNNModel
6.148137935139275,13.80759157348162,18,MPNNModel
6.148137935139275,20.003416291313208,19,MPNNModel
6.148137935139275,20.83234177445032,20,MPNNModel
6.148137935139275,15.727366902674175,21,MPNNModel
6.148137935139275,18.363918929803567,22,MPNNModel
6.148137935139275,14.94664060690134,23,MPNNModel
6.148137935139275,16.073268842559198,24,MPNNModel
5.237606298160644,12.71740033288586,25,MPNNModel
5.237606298160644,18.591161503511316,26,MPNNModel
5.237606298160644,14.545207083397685,27,MPNNModel
4.877905689884393,12.658726614029682,28,MPNNModel
4.570425780477588,12.58891203870194,29,MPNNModel
4.570425780477588,33.92688144253443,30,MPNNModel
4.570425780477588,12.67985123585597,31,MPNNModel
4.3806778380385785,11.462119596328662,32,MPNNModel
4.3806778380385785,14.641474073625231,33,MPNNModel
4.3806778380385785,13.369495108594315,34,MPNNModel
4.3806778380385785,12.922062615419422,35,MPNNModel
4.3806778380385785,16.193318461728072,36,MPNNModel
4.3806778380385785,14.776533691494537,37,MPNNModel
4.3806778380385785,26.727333219669823,38,MPNNModel
4.3806778380385785,17.791726806699483,39,MPNNModel
4.3806778380385785,27.359062566361754,40,MPNNModel
4.3806778380385785,17.75384365144323,41,MPNNModel
4.3806778380385785,12.26466770227298,42,MPNNModel
