Test MSE,Val MSE,Epoch,Model
53.113477996563844,62.57126410694913,1,MPNNModel
53.113477996563844,106.49207949661358,2,MPNNModel
47.09912820577394,60.73558919937884,3,MPNNModel
42.85639039834796,50.35020945594074,4,MPNNModel
40.39033148327439,49.43667470109842,5,MPNNModel
36.55803327004798,48.079338493089665,6,MPNNModel
33.65031985453229,42.098748349637624,7,MPNNModel
33.65031985453229,51.8518617606094,8,MPNNModel
28.57183205386857,35.87893962216354,9,MPNNModel
28.57183205386857,38.12136643647918,10,MPNNModel
23.181149837053038,31.284449401678895,11,MPNNModel
20.05222592358375,30.781811264464803,12,MPNNModel
20.05222592358375,34.18881616987856,13,MPNNModel
16.749068062535443,26.323773934963008,14,MPNNModel
15.40485766100223,22.623081703884967,15,MPNNModel
13.23935910783274,21.02628873054409,16,MPNNModel
12.723547030998164,20.52660834111036,17,MPNNModel
11.431398706882481,18.861253243633037,18,MPNNModel
9.673559544079625,17.647394531603144,19,MPNNModel
8.983542124430338,16.53984932821305,20,MPNNModel
8.983542124430338,16.771517813378154,21,MPNNModel
8.250477041191676,15.077405313401696,22,MPNNModel
8.250477041191676,15.432902248754106,23,MPNNModel
7.553534736378259,14.47557073021119,24,MPNNModel
7.553534736378259,14.678332006000161,25,MPNNModel
7.117726366977637,13.089720554039127,26,MPNNModel
7.117726366977637,14.717301743009855,27,MPNNModel
6.242029190063477,12.63951433819998,28,MPNNModel
6.242029190063477,13.248837646660947,29,MPNNModel
5.988942132638313,12.288305313860784,30,MPNNModel
5.576652300961266,12.255542074587904,31,MPNNModel
5.576652300961266,12.40584573773317,32,MPNNModel
5.283993979693598,11.513612039063913,33,MPNNModel
5.283993979693598,11.607264836016133,34,MPNNModel
5.283993979693598,11.698886039976674,35,MPNNModel
5.283993979693598,14.834336813298577,36,MPNNModel
5.283993979693598,13.951422335441684,37,MPNNModel
5.283993979693598,11.720736169769081,38,MPNNModel
5.283993979693598,12.279827905138065,39,MPNNModel
4.756607333477498,10.926692409018772,40,MPNNModel
4.951956391903823,10.89276238554584,41,MPNNModel
4.464405992538904,10.854657212701575,42,MPNNModel
4.464405992538904,12.71345507880186,43,MPNNModel
4.542496321422209,10.203542700154113,44,MPNNModel
4.478613910839004,9.861014348676603,45,MPNNModel
4.478613910839004,11.627966694109926,46,MPNNModel
4.478613910839004,9.996210935145703,47,MPNNModel
4.478613910839004,10.888315942041439,48,MPNNModel
4.478613910839004,10.391947235872568,49,MPNNModel
4.478613910839004,11.571280844531156,50,MPNNModel
4.478613910839004,10.961154790600562,51,MPNNModel
4.478613910839004,9.910952053971323,52,MPNNModel
4.478613910839004,10.262402614494183,53,MPNNModel
4.478613910839004,10.90314754754621,54,MPNNModel
4.478613910839004,10.673071056575646,55,MPNNModel
