Test MSE,Val MSE,Epoch,Model
49.10927368280653,66.13024843486319,1,MPNNModel
45.64454308394147,51.93373901014043,2,MPNNModel
45.64454308394147,53.117294061379354,3,MPNNModel
41.356026868993254,48.22173839778771,4,MPNNModel
41.356026868993254,50.42773743558643,5,MPNNModel
37.729728399967165,45.882409150023356,6,MPNNModel
35.80775301549815,43.59722738532689,7,MPNNModel
35.80775301549815,44.682043974976644,8,MPNNModel
31.90935509799203,38.47113625683688,9,MPNNModel
31.065454346402667,37.04620582043492,10,MPNNModel
27.554035671347076,34.93951739731497,11,MPNNModel
25.488846568460108,33.06588312515068,12,MPNNModel
23.388319960979473,32.836637197143205,13,MPNNModel
22.326005106782958,31.972419937413363,14,MPNNModel
20.41819661166857,30.462121682088885,15,MPNNModel
19.472834954175248,26.506205603839575,16,MPNNModel
17.969581640438456,25.79656048060153,17,MPNNModel
17.409424571389795,24.513191657218087,18,MPNNModel
15.12146348780183,23.32644872564244,19,MPNNModel
14.953076622206025,22.28918111243841,20,MPNNModel
12.28957123560573,19.949582900927403,21,MPNNModel
12.896116706680546,19.16746270852011,22,MPNNModel
11.252019027811977,17.717520004758036,23,MPNNModel
10.828479967235722,17.39839645429885,24,MPNNModel
10.828479967235722,18.559167006666428,25,MPNNModel
10.828479967235722,17.65583971220364,26,MPNNModel
8.721014735122578,15.48447617960298,27,MPNNModel
8.721014735122578,16.415055049649776,28,MPNNModel
8.721014735122578,17.318347662371174,29,MPNNModel
8.721014735122578,17.223151796464176,30,MPNNModel
7.268758699112886,15.08572196040802,31,MPNNModel
7.268758699112886,15.34129311056698,32,MPNNModel
7.268758699112886,17.29734112142712,33,MPNNModel
7.268758699112886,15.372530562898348,34,MPNNModel
7.268758699112886,16.262082569854353,35,MPNNModel
6.330193505929329,14.961980850970159,36,MPNNModel
5.932083231899549,13.858268040700267,37,MPNNModel
5.932083231899549,20.098351805051475,38,MPNNModel
5.519003488272856,13.274719181263114,39,MPNNModel
5.519003488272856,17.513442768770105,40,MPNNModel
6.23343119580288,12.999705425913561,41,MPNNModel
6.23343119580288,14.088443082921644,42,MPNNModel
6.23343119580288,14.044490218277492,43,MPNNModel
5.758700209565696,12.329332110736962,44,MPNNModel
5.758700209565696,14.559260937608887,45,MPNNModel
5.758700209565696,13.124668625304647,46,MPNNModel
5.758700209565696,14.420643809216461,47,MPNNModel
5.758700209565696,14.629959588340531,48,MPNNModel
5.758700209565696,12.975408088735582,49,MPNNModel
5.758700209565696,13.060066057608006,50,MPNNModel
5.758700209565696,12.873070958725167,51,MPNNModel
5.758700209565696,12.541345627581487,52,MPNNModel
5.758700209565696,18.993150701863097,53,MPNNModel
5.758700209565696,15.79820066431794,54,MPNNModel
