Test MSE,Val MSE,Epoch,Model
46.80562876470906,59.18122303152498,1,MPNNModel
46.80562876470906,66.47456231848368,2,MPNNModel
46.80562876470906,76.44602393920074,3,MPNNModel
38.66941351102667,51.60164881442299,4,MPNNModel
38.66941351102667,51.87176525443361,5,MPNNModel
31.363126126264774,44.38090139920594,6,MPNNModel
28.555759725051487,37.11526380371565,7,MPNNModel
28.555759725051487,37.456712919582856,8,MPNNModel
21.668561758717242,30.28863381189918,9,MPNNModel
21.668561758717242,33.903424710868755,10,MPNNModel
16.702272344113762,27.776743683773617,11,MPNNModel
14.991567923209729,23.546958459837573,12,MPNNModel
13.634482018471674,22.582222109935323,13,MPNNModel
11.515116169664443,19.68549368995365,14,MPNNModel
10.511908646868658,18.37892523887877,15,MPNNModel
9.544544340204714,16.725218755414883,16,MPNNModel
8.823947028421513,16.107089911730334,17,MPNNModel
8.823947028421513,16.818881160842764,18,MPNNModel
7.318429292899262,13.746986801162175,19,MPNNModel
7.318429292899262,15.414800987869013,20,MPNNModel
7.318429292899262,13.757543205180301,21,MPNNModel
7.318429292899262,14.3287417707011,22,MPNNModel
6.181130497594504,12.370616504518367,23,MPNNModel
6.181130497594504,12.891617902794362,24,MPNNModel
6.181130497594504,12.689154857609747,25,MPNNModel
6.181130497594504,12.655625040758771,26,MPNNModel
5.288753487660755,11.836196733877538,27,MPNNModel
4.876965707671449,11.66753345515252,28,MPNNModel
5.071695692104278,10.957340692945019,29,MPNNModel
5.071695692104278,11.330723967593569,30,MPNNModel
4.651187849363602,10.51967500927593,31,MPNNModel
4.651187849363602,10.521654605405654,32,MPNNModel
4.651187849363602,10.95876084919031,33,MPNNModel
4.651187849363602,12.174914761932286,34,MPNNModel
4.651187849363602,11.081314083235473,35,MPNNModel
4.651187849363602,11.58415314868423,36,MPNNModel
4.310685676057337,10.129422768102662,37,MPNNModel
4.310685676057337,12.588663239143393,38,MPNNModel
4.310685676057337,10.66209565018274,39,MPNNModel
4.310685676057337,10.276491380358616,40,MPNNModel
4.310685676057337,11.367607127734987,41,MPNNModel
4.310685676057337,10.74605312733664,42,MPNNModel
4.310685676057337,10.142382733042467,43,MPNNModel
4.310685676057337,10.673619085475586,44,MPNNModel
3.758700577554639,9.8434348294912,45,MPNNModel
3.758700577554639,10.540753369161225,46,MPNNModel
3.758700577554639,11.222204515536243,47,MPNNModel
3.758700577554639,9.988458767691366,48,MPNNModel
3.758700577554639,10.660546375447552,49,MPNNModel
3.758700577554639,10.140516356539013,50,MPNNModel
3.758700577554639,10.849155845384589,51,MPNNModel
3.758700577554639,9.982756556747274,52,MPNNModel
3.5639102966760383,9.739530671872881,53,MPNNModel
3.5639102966760383,9.902140662433327,54,MPNNModel
3.5639102966760383,9.927383558959372,55,MPNNModel
3.5639102966760383,9.864211465951447,56,MPNNModel
3.5639102966760383,10.147857757980361,57,MPNNModel
3.5583102928533252,9.444234724789714,58,MPNNModel
3.5583102928533252,10.078969964640809,59,MPNNModel
3.5583102928533252,10.00244819876543,60,MPNNModel
3.5583102928533252,9.859786207443722,61,MPNNModel
3.5583102928533252,9.619820229687594,62,MPNNModel
3.5583102928533252,9.58911615995225,63,MPNNModel
3.5583102928533252,10.02947947098411,64,MPNNModel
3.5583102928533252,10.631905403983282,65,MPNNModel
3.5583102928533252,9.885877872272076,66,MPNNModel
3.5583102928533252,9.476945963522047,67,MPNNModel
3.5583102928533252,9.750576133323383,68,MPNNModel
